19898.00000000
19890.00000000
19888.05000000
19895.00000000
19930.44000000
19931.49000000
19945.81000000
20005.22000000
19976.57000000
20006.62000000
20010.00000000
20024.49000000
20116.86000000
20193.02000000
20187.54000000
20190.38000000
20166.19000000
20150.94000000
20190.00000000
20219.00000000
20225.51000000
20202.04000000
20202.37000000
20211.65000000
20224.00000000
20300.36000000
20322.16000000
20337.82000000
20353.52000000
20365.00000000
20359.38000000
20355.17000000
20329.14000000
20359.52000000
20383.87000000
20400.39000000
20418.79000000
20442.17000000
20464.62000000
20666.00000000
20839.04000000
20850.00000000
20975.60000000
21100.40000000
21000.00000000
20929.59000000
21071.72000000
20932.75000000
20814.76000000
20845.00000000
20839.23000000
20832.11000000
20807.71000000
20822.80000000
20843.63000000
20883.51000000
20899.10000000
20922.09000000
20870.17000000
20858.07000000
20851.00000000
20839.06000000
20885.70000000
20914.28000000
20962.89000000
20939.79000000
20914.50000000
20971.43000000
20966.98000000
20970.65000000
20936.16000000
20950.04000000
20952.95000000
20955.45000000
20966.73000000
20960.00000000
20963.81000000
20975.59000000
20998.69000000
20989.00000000
20980.00000000
20942.09000000
20933.24000000
20842.00000000
20864.85000000
20837.54000000
20820.40000000
20712.75000000
20691.13000000
20695.70000000
20707.73000000
20695.52000000
20751.57000000
20772.84000000
20750.11000000
20753.10000000
20771.60000000
20789.31000000
20788.56000000
20796.52000000
20806.25000000
20822.02000000
20854.17000000
20846.26000000
20847.91000000
20833.67000000
20868.83000000
20832.53000000
20821.17000000
20858.30000000
20887.74000000
20909.81000000
20894.69000000
20889.47000000
20893.81000000
20896.23000000
20905.99000000
20905.68000000
20925.70000000
20921.92000000
20926.00000000
20928.27000000
20936.47000000
20932.03000000
20891.77000000
20878.00000000
20903.66000000
20915.87000000
20932.60000000
20960.87000000
20961.37000000
20975.93000000
20988.70000000
20993.96000000
20966.97000000
20918.28000000
20885.43000000
20838.50000000
20896.00000000
20841.57000000
20866.87000000
20845.73000000
20820.06000000
20824.28000000
20838.74000000
20877.99000000
20900.00000000
20926.26000000
20944.83000000
20935.43000000
20936.81000000
20958.18000000
20964.01000000
20959.98000000
20971.11000000
20965.12000000
20931.25000000
20929.34000000
20937.08000000
20949.71000000
20962.27000000
20961.32000000
20950.00000000
20939.44000000
20940.00000000
20935.41000000
20895.45000000
20886.28000000
20891.85000000
20930.01000000
20920.14000000
20900.00000000
20898.21000000
20915.00000000
20929.22000000
20934.72000000
20936.30000000
20936.00000000
20936.83000000
20926.81000000
20932.82000000
